horizon,symbol,entry_time,exit_time,entry_price,target,initial_sl,exit_price,qty,outcome,pnl,r_multiple,p_entry,kelly_f,atr,features_json,pnl_net,r_net
short_term,HDFCBANK,2024-07-03T09:45:00+05:30,2024-07-04T09:15:00+05:30,888.4,906.8622100631962,879.1688949684019,879.1688949684019,1354.0,LOSS,-12498.916212783795,-1.0,0.8894373089746404,0.05,6.154070021065419,"{""structure"": 0.9998348361513573, ""value"": 0.9952962913820061, ""vol_anom"": 0.9702302851532342, ""mom_t"": 0.6135405570896859, ""vratio"": -0.40027367684973153, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.4295382177143202, ""accel"": -0.20687483891365457, ""align"": 0.49689442773514053, ""mom_l"": 0.6977179472683102, ""mom_v"": 0.6135405570896859}",-14904.703412783794,-1.1924796645599862
swing,HDFCBANK,2024-07-03T09:22:00+05:30,2024-07-05T09:16:00+05:30,865.3,927.3728398722571,834.2635800638714,834.2635800638714,322.0,LOSS,-9993.727219433407,-1.0,0.907807630523456,0.05,15.518209968064296,"{""structure"": 0.9997730810793666, ""value"": 0.9844350469374596, ""vol_anom"": 0.00931383039897233, ""mom_t"": 0.49689442773514053, ""vratio"": -0.11752542803888963, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.33499567526212864, ""accel"": -0.08395572370348031, ""align"": 0.6778698917682836, ""mom_l"": 0.5852293918843963, ""mom_v"": 0.005077760554493537}",-10550.980419433406,-1.055760297210873
short_term,TCS,2024-07-12T11:15:00+05:30,2024-07-12T12:06:00+05:30,4085.0,4170.833711383997,4042.0831443080015,4130.685953590001,291.0,TRAILED,13294.612494690347,1.0645223852808707,0.7171186464068805,0.05,28.611237127999004,"{""structure"": 0.9951955464309828, ""value"": 0.8073306791202627, ""vol_anom"": 0.48986857789938076, ""mom_t"": 0.5716462055199378, ""vratio"": -0.05236075896246822, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.3012918623888185, ""accel"": 0.5090895409902524, ""align"": 0.2474690977106813, ""mom_l"": 0.270055812753932, ""mom_v"": 0.3348740489574878}",10917.142494690348,0.8741542917133072
short_term,TCS,2024-07-12T14:06:00+05:30,2024-07-15T11:58:00+05:30,4164.3,4256.329779632182,4118.28511018391,4201.654258486591,271.0,TRAILED,10123.00404986613,0.811786329074916,0.7164460122663446,0.05,30.676593210727194,"{""structure"": 0.999422133927426, ""value"": 0.9470265661982883, ""vol_anom"": -0.07398394841964084, ""mom_t"": 0.6844429704196074, ""vratio"": 0.21542587849244474, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.07994634338480305, ""accel"": 0.1852952354937061, ""align"": 0.2474690977106813, ""mom_l"": 0.40485767592415717, ""mom_v"": 0.0}",7865.953449866129,0.6307883948565092
positional,RELIANCE,2024-06-03T09:15:00+05:30,2024-07-22T12:31:00+05:30,1430.4,1754.6088273745086,1268.2955863127459,1500.7303908751637,46.0,TRAILED,3235.197980257527,0.4338585808702967,0.732257294085847,0.05,54.034804562418074,"{""structure"": 0.9551636294935645, ""value"": 0.8479223279908067, ""vol_anom"": 0.4435604587727315, ""mom_t"": 0.18369130293259064, ""vratio"": -0.002421947410130281, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.1429985453772002, ""accel"": -0.5139249820055001, ""align"": 0.46531069432043987, ""mom_l"": 0.4252161148488516, ""mom_v"": 0.08833173359863149}",3103.601180257527,0.4162106961833363
swing,RELIANCE,2024-07-01T09:15:00+05:30,2024-07-23T09:19:00+05:30,1565.4,1699.0566632633088,1498.5716683683459,1498.5716683683459,149.0,LOSS,-9957.42141311648,-1.0,0.7897880399333684,0.05,33.41416581582716,"{""structure"": 0.8812191367673969, ""value"": 0.339657025151434, ""vol_anom"": 0.5397402927175572, ""mom_t"": 0.3854046089334383, ""vratio"": -0.3316058263371499, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.5625326577418788, ""accel"": 0.467191193124759, ""align"": 0.2858836093422206, ""mom_l"": 0.2976164121152012, ""mom_v"": 0.24056605582866356}",-10423.91061311648,-1.0468483938407502
swing,ICICIBANK,2024-07-03T11:47:00+05:30,2024-07-23T13:09:00+05:30,1190.6,1302.4362227689849,1134.6818886155074,1215.8614164616306,178.0,TRAILED,4496.5321301702625,0.45175732577828664,0.7668751102667963,0.05,27.959055692246217,"{""structure"": 0.9984698592436989, ""value"": 0.6095332995016833, ""vol_anom"": -0.20055297520070645, ""mom_t"": 0.12597328705282548, ""vratio"": -0.26094225024861734, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.4061163535967946, ""accel"": -0.14751886953287452, ""align"": 0.708437645976506, ""mom_l"": 0.46688233515948097, ""mom_v"": 0.0}",4072.6785301702625,0.40917362720472633
swing,SBIN,2024-06-06T09:15:00+05:30,2024-07-24T12:43:00+05:30,789.75,925.7064111633804,721.7717944183098,848.0,147.0,TRAILED,8562.75,0.8568922863078565,0.7093591202538158,0.05,33.98910279084508,"{""structure"": 0.9972160450279759, ""value"": 0.4318413490177226, ""vol_anom"": 0.6688322132565111, ""mom_t"": -0.07001826736718728, ""vratio"": -0.39958733817775616, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.24920658179602018, ""accel"": -0.026335927311836742, ""align"": 0.6586001033796162, ""mom_l"": 0.45690714153049744, ""mom_v"": -0.056650747973321376}",8330.5635,0.833656898046513
swing,TCS,2024-07-15T09:15:00+05:30,2024-08-02T11:55:00+05:30,4183.95,4515.612598382231,4018.118700808884,4306.626525606664,60.0,TRAILED,7360.591536399825,0.7397670174752876,0.85299228434696,0.05,82.91564959555784,"{""structure"": 0.949409335589793, ""value"": 0.2770077050487729, ""vol_anom"": 0.9600532703377116, ""mom_t"": 0.45028613311720805, ""vratio"": -0.11458174472195275, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.04408975200345603, ""accel"": -0.020634573285714504, ""align"": 0.11321438861404544, ""mom_l"": 0.07179021894190243, ""mom_v"": 0.45028613311720805}",6858.517536399825,0.6893067000272755
swing,ICICIBANK,2024-07-24T13:09:00+05:30,2024-08-05T09:24:00+05:30,1226.75,1324.4233639473016,1177.9133180263493,1177.9133180263493,204.0,LOSS,-9962.68312262474,-1.0,0.802917210708235,0.05,24.41834098682539,"{""structure"": 0.9937751073419868, ""value"": 0.8339415698504502, ""vol_anom"": 0.375066545044935, ""mom_t"": 0.4200460064863025, ""vratio"": -0.26145025583022924, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.4485560660052072, ""accel"": -0.5017323816498703, ""align"": 0.6350951147054285, ""mom_l"": 0.4655467515895612, ""mom_v"": 0.17473797493806525}",-10463.197122624739,-1.0502388757967578
